session_id,user_id,timestamp,channel,utm_source,utm_medium,utm_campaign,page_visited,session_duration_sec,device
SES_553518,USR_01696,2024-03-13 16:54:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/product,49,tablet
SES_921396,USR_01696,2024-03-09 12:24:00,Meta_Facebook,facebook,cpc,FB_Awareness,/home,295,mobile
SES_898857,USR_01696,2024-03-08 14:37:00,TikTok,,cpc,,/checkout,45,tablet
SES_970996,USR_01696,2024-03-14 21:20:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,109,mobile
SES_467301,USR_01697,2024-02-16 06:15:00,Google_Search,,cpc,GSearch_Generic,/about,642,desktop
SES_590431,USR_01697,2024-02-13 15:58:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/pricing,593,desktop
SES_137202,USR_01697,2024-02-15 21:07:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/pricing,265,mobile
SES_501393,USR_01697,2024-02-16 18:58:00,Google_Search,google,cpc,GSearch_Brand,/signup,455,desktop
SES_195880,USR_01698,2024-02-03 19:26:00,Google_Search,,cpc,GSearch_Brand,/blog,262,tablet
SES_553359,USR_01698,2024-02-06 06:05:00,Organic,organic,organic,Organic_Direct,/pricing,339,mobile
SES_784867,USR_01698,2024-02-02 09:44:00,TikTok,tiktok,cpc,TikTok_Video1,/blog,150,mobile
SES_959646,USR_01698,2024-02-03 22:24:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/about,538,mobile
SES_416126,USR_01699,2024-02-25 10:10:00,Meta_Facebook,facebook,cpc,FB_Awareness,/product,557,tablet
SES_636361,USR_01699,2024-02-23 21:20:00,Google_Search,google,cpc,GSearch_Generic,/checkout,221,tablet
SES_430599,USR_01700,2024-03-01 17:15:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/checkout,256,desktop
SES_506388,USR_01700,2024-02-29 09:00:00,Google_Search,google,cpc,GSearch_Competitor,/about,325,mobile
SES_180003,USR_01700,2024-02-29 10:17:00,Google_Search,google,cpc,GSearch_Competitor,/home,189,desktop
SES_450243,USR_01700,2024-03-02 00:06:00,Organic,,organic,Organic_SEO,/about,231,mobile
SES_364966,USR_01700,2024-03-05 03:55:00,TikTok,tiktok,cpc,TikTok_Video1,/home,721,desktop
SES_260208,USR_01701,2024-02-24 23:04:00,Google_Search,google,cpc,GSearch_Generic,/product,445,desktop
SES_779344,USR_01701,2024-02-23 15:39:00,Organic,organic,organic,Organic_SEO,/about,520,tablet
SES_843708,USR_01702,2024-02-26 06:00:00,TikTok,tiktok,cpc,TikTok_Video1,/signup,121,tablet
SES_872432,USR_01702,2024-02-22 23:35:00,Google_Search,google,cpc,GSearch_Brand,/product,861,mobile
SES_607458,USR_01702,2024-02-26 03:38:00,Google_Search,google,cpc,GSearch_Competitor,/blog,424,mobile
SES_471915,USR_01703,2024-03-22 13:07:00,TikTok,tiktok,cpc,TikTok_Promo,/about,786,mobile
SES_257531,USR_01703,2024-03-21 12:01:00,Meta_Facebook,facebook,cpc,FB_Awareness,/signup,458,tablet
SES_523595,USR_01703,2024-03-20 02:19:00,Email,email,email,Email_Retention,/signup,116,mobile
SES_299218,USR_01704,2024-02-24 05:46:00,Google_Search,google,cpc,GSearch_Generic,/pricing,492,tablet
SES_696067,USR_01704,2024-02-18 00:12:00,Organic,organic,organic,,/home,863,tablet
SES_957882,USR_01704,2024-02-21 23:48:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,102,mobile
SES_781548,USR_01704,2024-02-20 04:57:00,Google_Search,google,cpc,GSearch_Generic,/product,570,tablet
SES_827953,USR_01704,2024-02-23 21:08:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,671,mobile
SES_871725,USR_01705,2024-03-02 17:09:00,Google_Search,google,cpc,GSearch_Brand,/product,259,tablet
SES_901676,USR_01706,2024-03-25 19:37:00,Google_Search,google,cpc,GSearch_Competitor,/about,811,tablet
SES_730836,USR_01706,2024-03-27 05:28:00,Organic,organic,organic,Organic_SEO,/blog,509,desktop
SES_678142,USR_01706,2024-03-27 22:18:00,Organic,organic,organic,,/product,163,tablet
SES_819636,USR_01706,2024-03-26 08:50:00,Email,email,email,Email_Promo,/blog,415,desktop
SES_124350,USR_01706,2024-03-27 12:33:00,Google_Search,google,cpc,GSearch_Brand,/home,346,tablet
SES_718836,USR_01707,2024-02-09 16:05:00,TikTok,tiktok,cpc,TikTok_Promo,/home,243,mobile
SES_225451,USR_01707,2024-02-08 09:57:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,623,tablet
SES_719584,USR_01707,2024-02-09 13:15:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/product,51,tablet
SES_456271,USR_01707,2024-02-13 01:55:00,Organic,organic,organic,Organic_Direct,/pricing,319,mobile
SES_781669,USR_01707,2024-02-10 00:09:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,562,desktop
SES_528313,USR_01708,2024-01-21 05:17:00,Google_Search,google,cpc,GSearch_Generic,/signup,89,tablet
SES_548626,USR_01708,2024-01-20 07:08:00,Organic,organic,organic,Organic_SEO,/product,548,mobile
SES_408544,USR_01708,2024-01-18 02:02:00,Meta_Facebook,facebook,cpc,FB_Awareness,/product,517,desktop
SES_442152,USR_01709,2024-01-29 04:23:00,Email,email,email,Email_Promo,/signup,576,mobile
SES_176830,USR_01709,2024-01-28 03:26:00,Google_Search,google,cpc,GSearch_Generic,/pricing,836,desktop
SES_749877,USR_01710,2024-02-26 01:50:00,Email,email,email,Email_Welcome,/home,824,mobile
SES_909884,USR_01710,2024-02-24 21:55:00,Email,email,email,Email_Retention,/pricing,731,mobile
SES_155763,USR_01710,2024-02-23 03:18:00,TikTok,tiktok,cpc,TikTok_Video1,/about,76,mobile
SES_923583,USR_01710,2024-02-25 18:25:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/blog,196,tablet
SES_826925,USR_01711,2024-01-03 07:21:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/about,263,mobile
SES_199699,USR_01711,2024-01-08 12:35:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/blog,214,desktop
SES_193991,USR_01711,2024-01-06 17:04:00,Email,email,email,Email_Retention,/signup,660,mobile
SES_464993,USR_01711,2024-01-05 02:00:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,867,tablet
SES_293732,USR_01711,2024-01-06 16:10:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,250,mobile
SES_345433,USR_01712,2024-02-10 00:17:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/signup,332,desktop
SES_689951,USR_01713,2024-03-20 13:14:00,Meta_Facebook,facebook,cpc,FB_Awareness,/pricing,623,mobile
SES_738648,USR_01713,2024-03-13 07:15:00,Organic,organic,organic,Organic_Direct,/pricing,398,mobile
SES_307731,USR_01713,2024-03-13 20:02:00,Google_Search,google,cpc,GSearch_Competitor,/product,56,desktop
SES_211430,USR_01713,2024-03-19 12:43:00,Email,email,email,Email_Welcome,/checkout,441,tablet
SES_728426,USR_01714,2024-02-26 16:31:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/product,573,desktop
SES_246472,USR_01714,2024-02-23 07:49:00,Meta_Facebook,facebook,cpc,FB_Awareness,/pricing,290,desktop
SES_622677,USR_01714,2024-02-22 14:10:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/home,839,mobile
SES_711221,USR_01715,2024-02-25 02:26:00,TikTok,tiktok,cpc,TikTok_Promo,/home,706,desktop
SES_303129,USR_01715,2024-02-26 02:57:00,Organic,organic,organic,Organic_Direct,/blog,59,mobile
SES_494159,USR_01715,2024-02-29 07:52:00,Google_Search,google,cpc,GSearch_Generic,/about,167,mobile
SES_362344,USR_01715,2024-02-27 23:46:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/signup,700,mobile
SES_943085,USR_01715,2024-02-26 05:53:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/about,355,desktop
SES_579776,USR_01716,2024-02-23 03:21:00,Google_Search,google,cpc,GSearch_Generic,/about,821,mobile
SES_209645,USR_01716,2024-02-20 16:44:00,Email,,email,Email_Welcome,/checkout,48,tablet
SES_614361,USR_01716,2024-02-24 20:37:00,TikTok,tiktok,cpc,TikTok_Video1,/signup,220,desktop
SES_845978,USR_01717,2024-02-21 22:58:00,Google_Search,google,cpc,GSearch_Generic,/signup,273,mobile
SES_370693,USR_01717,2024-02-21 17:03:00,Email,email,email,Email_Retention,/signup,558,desktop
SES_314071,USR_01718,2024-03-11 08:09:00,TikTok,tiktok,cpc,TikTok_Video1,/product,636,tablet
SES_846551,USR_01719,2024-03-15 07:14:00,Google_Search,google,cpc,,/blog,587,tablet
SES_613789,USR_01719,2024-03-13 13:22:00,Google_Search,google,cpc,,/blog,346,tablet
SES_448995,USR_01719,2024-03-10 23:00:00,Google_Search,,cpc,GSearch_Generic,/product,884,desktop
SES_726822,USR_01719,2024-03-17 01:39:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/pricing,655,mobile
SES_915520,USR_01720,2024-02-29 19:48:00,Google_Search,google,cpc,GSearch_Brand,/blog,144,tablet
SES_667052,USR_01720,2024-03-03 06:24:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/product,448,tablet
SES_598088,USR_01721,2024-01-17 02:29:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/checkout,498,desktop
SES_822402,USR_01721,2024-01-13 12:39:00,TikTok,tiktok,cpc,TikTok_Promo,/home,396,desktop
SES_823682,USR_01721,2024-01-18 04:16:00,Organic,organic,organic,Organic_SEO,/pricing,882,mobile
SES_659123,USR_01721,2024-01-18 15:21:00,LinkedIn,,cpc,,/pricing,71,desktop
SES_937335,USR_01722,2024-01-25 23:55:00,Google_Search,,cpc,GSearch_Competitor,/checkout,579,tablet
SES_206349,USR_01722,2024-01-27 07:56:00,Meta_Facebook,facebook,cpc,FB_Awareness,/blog,145,tablet
SES_850045,USR_01722,2024-01-24 02:19:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/product,52,mobile
SES_424698,USR_01722,2024-01-24 06:35:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,208,tablet
SES_820715,USR_01723,2024-02-09 23:12:00,Google_Search,google,cpc,GSearch_Brand,/signup,396,desktop
SES_625914,USR_01724,2024-02-03 21:36:00,TikTok,tiktok,cpc,TikTok_Promo,/home,277,desktop
SES_942513,USR_01724,2024-02-02 07:48:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/product,885,mobile
SES_610841,USR_01725,2024-03-22 14:51:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,711,mobile
SES_740507,USR_01726,2024-03-01 20:59:00,TikTok,tiktok,cpc,TikTok_Video1,/checkout,697,tablet
SES_223839,USR_01727,2024-02-27 02:48:00,Meta_Facebook,,cpc,FB_Lookalike,/home,250,tablet
SES_239455,USR_01727,2024-02-25 02:03:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,670,tablet
SES_719009,USR_01727,2024-02-20 22:21:00,Google_Search,google,cpc,GSearch_Brand,/pricing,53,mobile
SES_905766,USR_01728,2024-02-06 12:43:00,Google_Search,google,cpc,GSearch_Generic,/product,72,desktop
SES_296487,USR_01729,2024-01-28 00:10:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,491,desktop
SES_435987,USR_01729,2024-01-23 06:29:00,Email,email,email,Email_Retention,/home,150,tablet
SES_797345,USR_01729,2024-01-24 14:11:00,TikTok,tiktok,cpc,,/home,717,mobile
SES_971247,USR_01729,2024-01-23 04:14:00,Email,email,email,Email_Promo,/checkout,506,desktop
SES_671778,USR_01730,2024-03-01 10:13:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/signup,220,desktop
SES_781089,USR_01730,2024-02-24 17:38:00,Organic,organic,organic,Organic_Direct,/blog,593,tablet
SES_399657,USR_01730,2024-02-23 13:50:00,Email,email,email,Email_Promo,/pricing,572,desktop
SES_710031,USR_01731,2024-03-16 05:17:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/product,489,tablet
SES_746889,USR_01731,2024-03-14 21:35:00,Google_Search,google,cpc,GSearch_Competitor,/pricing,123,desktop
SES_317894,USR_01731,2024-03-16 10:06:00,Google_Search,google,cpc,GSearch_Competitor,/home,593,desktop
SES_387037,USR_01731,2024-03-18 09:35:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/about,711,desktop
SES_181105,USR_01732,2024-02-15 00:12:00,Organic,organic,organic,Organic_SEO,/home,566,tablet
SES_538489,USR_01732,2024-02-15 01:55:00,Email,email,email,Email_Welcome,/about,713,tablet
SES_283204,USR_01732,2024-02-14 00:21:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,749,mobile
SES_173057,USR_01732,2024-02-13 12:13:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/pricing,820,desktop
SES_166773,USR_01733,2024-01-18 09:57:00,Email,email,email,Email_Welcome,/home,722,mobile
SES_971207,USR_01733,2024-01-14 23:27:00,TikTok,tiktok,cpc,TikTok_Promo,/checkout,551,desktop
SES_155643,USR_01733,2024-01-17 03:31:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/home,849,tablet
SES_954413,USR_01734,2024-03-16 22:21:00,TikTok,,cpc,TikTok_Promo,/pricing,738,mobile
SES_504585,USR_01734,2024-03-15 11:21:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/product,734,tablet
SES_305160,USR_01734,2024-03-18 10:07:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/about,586,mobile
SES_784206,USR_01735,2024-01-03 02:32:00,Google_Search,google,cpc,GSearch_Generic,/home,91,mobile
SES_659493,USR_01735,2024-01-02 08:28:00,LinkedIn,,cpc,LinkedIn_B2B,/checkout,352,desktop
SES_289238,USR_01736,2024-03-05 07:56:00,Google_Search,google,cpc,GSearch_Competitor,/blog,99,mobile
SES_352753,USR_01736,2024-02-29 13:24:00,Organic,organic,organic,Organic_SEO,/blog,861,tablet
SES_110414,USR_01736,2024-03-02 16:17:00,TikTok,tiktok,cpc,TikTok_Video1,/about,644,tablet
SES_893717,USR_01737,2024-01-29 10:27:00,TikTok,tiktok,cpc,TikTok_Promo,/product,515,mobile
SES_511433,USR_01737,2024-01-30 19:33:00,Meta_Facebook,facebook,cpc,FB_Awareness,/pricing,386,tablet
SES_701535,USR_01737,2024-01-27 09:29:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,233,mobile
SES_447706,USR_01737,2024-02-02 16:57:00,Google_Search,google,cpc,GSearch_Generic,/blog,609,tablet
SES_354296,USR_01738,2024-03-06 02:09:00,Organic,organic,organic,Organic_Direct,/checkout,572,tablet
SES_420565,USR_01738,2024-03-08 18:15:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/checkout,610,mobile
SES_888417,USR_01738,2024-03-05 02:21:00,TikTok,tiktok,cpc,TikTok_Video1,/checkout,128,mobile
SES_404774,USR_01738,2024-03-09 03:45:00,Google_Search,google,cpc,,/about,715,desktop
SES_573980,USR_01738,2024-03-06 15:30:00,Organic,,organic,Organic_Direct,/pricing,109,tablet
SES_400877,USR_01739,2024-01-09 14:32:00,Google_Search,google,cpc,GSearch_Competitor,/checkout,323,mobile
SES_329887,USR_01740,2024-03-02 02:49:00,Organic,organic,organic,Organic_Direct,/home,866,mobile
SES_471178,USR_01740,2024-02-26 08:15:00,Google_Search,google,cpc,GSearch_Brand,/about,762,desktop
SES_543366,USR_01741,2024-01-31 23:17:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/signup,379,tablet
SES_242806,USR_01741,2024-02-06 21:42:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,182,desktop
SES_316009,USR_01741,2024-02-05 00:30:00,Organic,organic,organic,Organic_SEO,/blog,152,desktop
SES_572417,USR_01741,2024-02-01 01:29:00,Google_Search,google,cpc,GSearch_Generic,/about,881,tablet
SES_591673,USR_01742,2024-02-12 10:41:00,Email,email,email,Email_Promo,/blog,478,mobile
SES_535385,USR_01742,2024-02-09 16:53:00,Google_Search,google,cpc,GSearch_Brand,/about,245,mobile
SES_550105,USR_01743,2024-01-21 07:36:00,Google_Search,google,cpc,GSearch_Generic,/pricing,467,tablet
SES_998515,USR_01744,2024-02-20 11:35:00,LinkedIn,linkedin,cpc,,/checkout,383,tablet
SES_596546,USR_01744,2024-02-24 11:02:00,Google_Search,google,cpc,GSearch_Brand,/signup,221,desktop
SES_107021,USR_01744,2024-02-18 05:15:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,829,desktop
SES_914155,USR_01745,2024-03-07 22:40:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/pricing,612,desktop
SES_750639,USR_01745,2024-03-07 00:46:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,729,tablet
SES_845771,USR_01746,2024-03-19 07:22:00,TikTok,tiktok,cpc,TikTok_Promo,/about,176,mobile
SES_633489,USR_01747,2024-02-12 15:00:00,Google_Search,google,cpc,GSearch_Brand,/checkout,75,mobile
SES_476380,USR_01747,2024-02-12 07:08:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,200,mobile
SES_654840,USR_01747,2024-02-15 18:33:00,TikTok,tiktok,cpc,TikTok_Promo,/home,328,desktop
SES_196636,USR_01747,2024-02-18 09:30:00,Google_Search,google,cpc,GSearch_Generic,/signup,579,mobile
SES_204461,USR_01747,2024-02-16 03:57:00,Email,email,email,Email_Promo,/about,226,tablet
SES_863000,USR_01748,2024-02-26 16:23:00,Meta_Facebook,facebook,cpc,FB_Awareness,/about,764,desktop
SES_969429,USR_01749,2024-01-31 11:03:00,Organic,organic,organic,,/product,735,desktop
SES_975871,USR_01750,2024-01-08 01:59:00,Email,email,email,Email_Welcome,/checkout,741,tablet
SES_548229,USR_01750,2024-01-07 19:52:00,Google_Search,google,cpc,GSearch_Generic,/pricing,826,tablet
SES_589484,USR_01750,2024-01-07 12:49:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,705,tablet
SES_105292,USR_01751,2024-02-23 00:53:00,Google_Search,google,cpc,,/checkout,142,mobile
SES_202362,USR_01751,2024-02-29 00:48:00,Google_Search,google,cpc,GSearch_Generic,/about,276,tablet
SES_795231,USR_01751,2024-02-24 21:34:00,Google_Search,google,cpc,GSearch_Brand,/checkout,258,mobile
SES_346742,USR_01752,2024-02-26 08:21:00,TikTok,tiktok,cpc,TikTok_Video1,/home,148,desktop
SES_542016,USR_01752,2024-02-28 13:05:00,Google_Search,google,cpc,GSearch_Generic,/home,745,tablet
SES_228535,USR_01752,2024-02-24 16:57:00,Google_Search,google,cpc,GSearch_Generic,/about,196,tablet
SES_316125,USR_01752,2024-02-28 09:32:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/checkout,621,mobile
SES_336236,USR_01753,2024-01-10 02:20:00,Meta_Facebook,facebook,cpc,FB_Awareness,/checkout,385,tablet
SES_488536,USR_01753,2024-01-13 15:49:00,TikTok,tiktok,cpc,TikTok_Video1,/pricing,501,desktop
SES_334223,USR_01753,2024-01-09 23:46:00,Organic,organic,organic,Organic_SEO,/blog,169,mobile
SES_117331,USR_01754,2024-01-11 03:42:00,Google_Search,google,cpc,GSearch_Generic,/product,676,tablet
SES_412827,USR_01754,2024-01-08 03:35:00,Google_Search,google,cpc,GSearch_Generic,/pricing,211,tablet
SES_575603,USR_01754,2024-01-10 01:04:00,Google_Search,google,cpc,GSearch_Generic,/about,859,desktop
SES_542745,USR_01754,2024-01-10 11:12:00,Google_Search,google,cpc,GSearch_Generic,/about,75,desktop
SES_139914,USR_01755,2024-03-20 17:09:00,Google_Search,google,cpc,GSearch_Generic,/about,198,tablet
SES_726908,USR_01755,2024-03-20 19:45:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/blog,797,mobile
SES_960624,USR_01755,2024-03-19 12:00:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,398,desktop
SES_191177,USR_01756,2024-01-14 22:01:00,Email,email,email,Email_Retention,/about,350,tablet
SES_713585,USR_01756,2024-01-19 15:20:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/product,232,tablet
SES_241177,USR_01756,2024-01-19 16:40:00,Google_Search,google,cpc,GSearch_Generic,/blog,447,tablet
SES_778205,USR_01756,2024-01-14 12:34:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/about,253,desktop
SES_967527,USR_01757,2024-02-11 18:57:00,Organic,organic,organic,Organic_SEO,/signup,617,tablet
SES_111370,USR_01757,2024-02-07 06:51:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/signup,388,tablet
SES_357543,USR_01757,2024-02-05 08:47:00,TikTok,tiktok,cpc,TikTok_Promo,/pricing,661,mobile
SES_351655,USR_01758,2024-03-10 02:57:00,Email,email,email,Email_Promo,/blog,883,mobile
SES_149370,USR_01759,2024-01-28 15:37:00,Email,email,email,Email_Promo,/signup,732,tablet
SES_504867,USR_01759,2024-01-24 21:30:00,Google_Search,,cpc,GSearch_Competitor,/home,532,desktop
SES_615311,USR_01759,2024-01-22 07:27:00,Google_Search,google,cpc,GSearch_Brand,/home,540,desktop
SES_169575,USR_01759,2024-01-26 16:17:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,571,mobile
SES_978898,USR_01760,2024-01-08 21:40:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/product,768,mobile
SES_359245,USR_01761,2024-03-11 20:36:00,Google_Search,,cpc,GSearch_Brand,/product,141,desktop
SES_379515,USR_01761,2024-03-12 09:15:00,TikTok,tiktok,cpc,TikTok_Promo,/checkout,489,tablet
SES_877675,USR_01761,2024-03-17 09:27:00,Organic,organic,organic,Organic_Direct,/blog,617,mobile
SES_564654,USR_01762,2024-03-13 09:31:00,Google_Search,google,cpc,GSearch_Generic,/home,674,tablet
SES_732561,USR_01762,2024-03-11 05:44:00,Google_Search,google,cpc,GSearch_Generic,/checkout,653,mobile
SES_494132,USR_01762,2024-03-13 11:27:00,Google_Search,google,cpc,GSearch_Competitor,/home,610,desktop
SES_816709,USR_01763,2024-03-21 19:37:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,424,tablet
SES_807863,USR_01763,2024-03-17 16:51:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/checkout,464,tablet
SES_489186,USR_01763,2024-03-21 19:28:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/about,709,desktop
SES_944860,USR_01763,2024-03-22 20:32:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/home,70,desktop
SES_866509,USR_01763,2024-03-20 07:49:00,Google_Search,google,cpc,GSearch_Generic,/about,270,mobile
SES_853817,USR_01764,2024-02-04 05:27:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/about,605,tablet
SES_958860,USR_01764,2024-02-06 17:57:00,Email,,email,Email_Promo,/pricing,297,desktop
SES_320316,USR_01764,2024-01-31 04:04:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/product,253,mobile
SES_937725,USR_01764,2024-02-05 20:32:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/blog,45,mobile
SES_956653,USR_01764,2024-02-02 15:25:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,804,mobile
SES_710388,USR_01765,2024-03-09 23:04:00,Meta_Facebook,,cpc,FB_Awareness,/signup,741,tablet
SES_876873,USR_01766,2024-01-08 09:14:00,Google_Search,google,cpc,GSearch_Competitor,/signup,343,desktop
SES_103200,USR_01766,2024-01-03 20:34:00,TikTok,tiktok,cpc,TikTok_Promo,/pricing,584,tablet
SES_266047,USR_01766,2024-01-08 09:39:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/blog,676,desktop
SES_859431,USR_01766,2024-01-08 01:39:00,Google_Search,google,cpc,GSearch_Brand,/pricing,136,desktop
SES_111362,USR_01766,2024-01-04 16:38:00,TikTok,tiktok,cpc,TikTok_Promo,/about,197,tablet
SES_994476,USR_01767,2024-01-09 12:27:00,Email,email,email,Email_Welcome,/about,93,mobile
SES_924217,USR_01767,2024-01-09 10:45:00,Meta_Facebook,facebook,cpc,,/blog,616,tablet
SES_640767,USR_01767,2024-01-10 19:35:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/checkout,52,mobile
SES_516903,USR_01767,2024-01-10 01:20:00,Google_Search,google,cpc,GSearch_Brand,/home,225,desktop
SES_841070,USR_01768,2024-01-15 08:58:00,Meta_Facebook,,cpc,FB_Lookalike,/home,315,desktop
SES_359338,USR_01768,2024-01-19 06:59:00,Meta_Facebook,,cpc,FB_Lookalike,/pricing,402,tablet
SES_787740,USR_01768,2024-01-15 13:25:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/product,54,tablet
SES_633695,USR_01768,2024-01-17 12:21:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/home,85,desktop
SES_694184,USR_01769,2024-02-06 02:26:00,Meta_Facebook,facebook,cpc,,/pricing,266,desktop
SES_985181,USR_01769,2024-02-07 20:49:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,521,desktop
SES_458797,USR_01769,2024-02-04 04:17:00,Email,email,email,Email_Welcome,/signup,312,tablet
SES_698464,USR_01770,2024-02-06 00:42:00,TikTok,tiktok,cpc,TikTok_Promo,/pricing,231,desktop
SES_318799,USR_01770,2024-02-06 19:09:00,Email,,email,Email_Promo,/blog,758,desktop
SES_151553,USR_01770,2024-02-11 01:19:00,Meta_Facebook,facebook,cpc,FB_Retargeting,/blog,701,tablet
SES_915324,USR_01770,2024-02-06 08:48:00,Email,email,email,Email_Promo,/product,558,desktop
SES_735099,USR_01771,2024-01-05 03:24:00,TikTok,tiktok,cpc,TikTok_Video1,/signup,246,mobile
SES_330717,USR_01771,2024-01-06 04:55:00,TikTok,tiktok,cpc,TikTok_Promo,/blog,468,desktop
SES_737042,USR_01771,2024-01-11 05:45:00,LinkedIn,linkedin,cpc,LinkedIn_B2B,/pricing,617,tablet
SES_127886,USR_01771,2024-01-05 13:11:00,Google_Search,google,cpc,GSearch_Competitor,/signup,274,tablet
SES_617861,USR_01772,2024-03-09 18:05:00,Organic,organic,organic,Organic_SEO,/about,490,desktop
SES_247476,USR_01773,2024-03-20 19:58:00,Google_Search,google,cpc,GSearch_Competitor,/signup,182,mobile
SES_491476,USR_01774,2024-02-12 07:22:00,Google_Search,google,cpc,GSearch_Brand,/about,201,tablet
SES_764461,USR_01774,2024-02-18 00:49:00,LinkedIn,linkedin,cpc,LinkedIn_Lead,/pricing,765,tablet
SES_973060,USR_01775,2024-03-18 13:35:00,Google_Search,google,cpc,GSearch_Generic,/product,574,tablet
SES_673990,USR_01776,2024-03-11 05:52:00,Google_Search,google,cpc,GSearch_Competitor,/home,439,mobile
SES_994723,USR_01776,2024-03-15 20:18:00,Google_Search,,cpc,GSearch_Generic,/checkout,743,tablet
SES_245808,USR_01776,2024-03-16 04:16:00,Email,email,email,Email_Welcome,/product,473,mobile
SES_266263,USR_01776,2024-03-16 10:16:00,Organic,organic,organic,Organic_SEO,/home,330,desktop
SES_599977,USR_01776,2024-03-11 11:39:00,Organic,organic,organic,Organic_Direct,/home,314,desktop
SES_103666,USR_01777,2024-02-07 11:29:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/blog,336,tablet
SES_285171,USR_01777,2024-02-06 18:15:00,Meta_Facebook,facebook,cpc,FB_Lookalike,/checkout,161,desktop
SES_862177,USR_01777,2024-02-10 11:07:00,Email,email,email,Email_Retention,/blog,631,desktop
SES_376653,USR_01777,2024-02-11 15:08:00,Organic,organic,organic,Organic_Direct,/checkout,586,mobile
SES_100556,USR_01778,2024-02-27 03:45:00,Organic,organic,organic,Organic_Direct,/about,207,mobile
SES_230979,USR_01778,2024-02-27 08:39:00,Meta_Facebook,facebook,cpc,FB_Awareness,/signup,322,tablet
